08.02.2006;35,47;32,37;38,39;38,04;32,90;42,19;43,61;68,06;69,66;77,11;78,99;82,58;83,40;78,71;79,89;70,19;57,16;72,50;75,02;62,43;56,90;46,53;44,16;29,08
09.02.2006;43,67;42,60;38,32;35,23;35,22;42,37;44,26;82,60;87,92;80,70;81,60;87,59;85,56;87,58;85,82;80,59;81,01;100,07;102,34;90,57;79,86;55,30;51,69;42,89
10.02.2006;42,10;35,30;38,66;38,36;36,97;45,62;51,95;90,00;92,51;90,95;95,87;97,19;100,03;97,00;94,47;90,06;88,92;96,15;125,03;114,96;96,92;78,30;79,93;58,63
11.02.2006;63,00;51,96;45,08;42,72;38,38;42,79;42,86;49,99;64,21;80,96;91,84;90,97;89,03;79,50;64,29;56,20;56,09;80,99;92,95;89,48;77,06;59,64;72,36;59,42
12.02.2006;55,38;45,09;41,96;42,56;43,09;41,18;29,77;30,51;34,04;42,05;45,99;63,72;52,76;46,16;44,99;41,54;40,73;58,69;80,97;80,92;73,05;64,93;70,06;60,05
13.02.2006;51,08;49,19;45,27;41,82;43,05;51,97;59,40;98,04;118,90;115,08;115,03;115,08;115,02;114,99;109,74;95,64;90,97;109,53;140,04;118,46;92,30;81,13;82,00;61,27
14.02.2006;56,06;58,24;53,78;47,72;44,76;57,27;79,93;126,03;121,07;127,63;119,95;119,09;100,90;105,08;95,63;90,75;88,99;92,36;99,90;99,96;100,91;86,31;73,45;58,43
15.02.2006;54,86;50,36;48,01;47,63;43,91;50,06;56,08;87,27;87,91;90,10;89,91;87,96;86,95;82,02;83,21;79,01;72,24;79,10;81,96;87,76;84,07;62,26;64,00;53,04
16.02.2006;50,05;48,77;48,03;41,99;44,24;47,96;55,30;83,08;87,52;89,10;91,52;93,91;87,19;86,99;88,73;83,06;77,16;86,98;91,94;89,10;85,01;70,19;71,96;54,43
17.02.2006;52,68;52,06;43,29;37,20;39,63;42,69;55,36;92,10;83,19;88,58;89,63;90,52;83,34;79,96;72,98;69,24;65,65;82,51;89,07;79,93;77,17;52,51;46,71;50,00
18.02.2006;48,94;46,92;48,01;46,93;47,03;47,00;46,12;49,41;55,33;58,21;72,53;74,74;70,42;55,39;50,42;48,75;45,95;50,46;74,96;64,27;51,96;54,06;64,92;48,91
19.02.2006;46,90;40,23;39,96;38,27;38,23;36,45;26,13;29,79;34,62;39,24;46,98;52,11;53,51;43,23;39,12;36,20;35,34;42,68;61,07;55,38;46,69;44,84;54,68;43,15
20.02.2006;43,94;41,91;39,83;37,18;34,47;40,97;46,58;83,92;94,03;89,41;80,38;82,98;90,08;87,94;86,45;82,53;75,14;86,48;93,04;81,10;86,35;62,01;57,07;44,87
21.02.2006;44,71;43,98;42,45;40,79;42,81;44,83;57,51;84,39;83,17;80,51;82,53;86,40;89,03;90,16;89,98;87,91;69,61;84,08;87,91;84,01;82,25;63,34;60,93;49,41
22.02.2006;44,70;39,94;40,07;40,24;38,15;42,91;49,87;81,87;96,74;89,47;97,09;91,52;94,93;95,54;91,55;89,46;80,51;88,98;103,77;92,04;86,34;78,97;78,49;54,93
23.02.2006;57,74;46,67;45,18;39,92;46,03;50,03;68,09;98,18;120,37;149,99;147,97;140,08;101,94;104,09;97,27;89,94;88,94;89,43;108,90;91,16;87,81;78,94;63,34;53,96
24.02.2006;59,99;50,03;47,12;47,12;47,02;44,20;57,40;90,02;99,41;91,39;90,02;87,99;82,52;69,66;65,49;50,94;47,52;53,64;68,02;55,41;63,91;50,76;49,39;43,73
25.02.2006;40,76;38,75;35,30;40,94;41,84;37,36;28,83;30,01;38,31;46,54;49,62;48,59;47,87;43,90;41,14;38,39;39,66;45,56;79,91;48,53;41,53;37,65;41,90;37,40
26.02.2006;43,88;41,46;40,28;41,08;40,47;39,15;28,81;25,46;33,45;36,57;43,17;45,57;43,53;41,73;39,04;36,02;34,59;41,02;52,97;55,02;47,42;47,10;67,32;46,17
27.02.2006;45,45;44,03;43,52;41,87;42,22;43,18;43,55;63,92;80,03;82,50;86,92;89,91;86,91;87,90;86,24;75,98;61,89;70,08;89,92;89,91;82,53;56,29;52,77;45,29
28.02.2006;46,12;43,35;40,68;37,39;36,41;40,64;45,73;72,70;88,82;84,68;85,08;88,99;79,22;67,66;79,43;68,44;58,71;76,89;94,95;89,43;89,49;65,59;63,35;50,07
01.03.2006;44,56;43,88;42,77;43,75;44,90;48,55;55,81;84,13;100,70;87,07;82,53;89,00;85,08;89,10;83,96;75,98;61,07;56,57;85,55;75,07;51,42;46,49;44,76;41,02
02.03.2006;56,49;49,08;49,55;44,56;44,08;44,84;53,21;85,19;79,95;84,96;90,09;112,16;101,03;93,34;91,93;88,36;80,00;80,53;135,80;130,01;97,41;80,96;84,95;65,47
03.03.2006;53,17;43,37;41,07;43,47;48,00;53,19;63,75;91,95;95,97;94,23;98,00;98,95;87,09;86,91;84,96;82,59;72,07;82,77;96,64;86,94;84,93;63,31;62,12;49,75
04.03.2006;72,07;63,20;50,24;49,77;43,29;49,52;39,62;42,98;50,81;69,92;80,00;81,47;64,25;50,47;47,50;45,51;46,47;56,48;85,38;83,12;50,47;47,56;53,15;44,04
05.03.2006;53,06;46,92;44,51;42,17;41,08;40,05;33,51;32,46;38,47;43,26;47,32;51,17;49,43;46,31;43,00;41,06;37,32;45,58;56,69;74,90;52,35;49,81;53,91;50,19
06.03.2006;49,17;46,21;45,02;43,57;42,91;45,26;55,07;89,18;86,02;86,00;86,04;106,16;91,52;97,07;91,55;85,93;80,53;83,15;120,30;116,01;85,37;77,84;74,57;55,23
07.03.2006;49,02;49,63;45,13;46,43;49,56;59,21;75,92;91,50;89,06;100,94;105,02;122,45;97,95;97,93;94,93;94,90;86,02;85,06;117,02;140,31;100,93;79,90;77,61;63,00
08.03.2006;68,04;54,08;51,48;45,73;38,86;40,49;51,00;82,76;84,97;88,01;85,03;87,31;86,06;92,99;80,56;75,07;59,48;60,93;82,77;84,90;77,99;59,85;56,07;50,90
09.03.2006;44,70;47,61;45,98;43,12;39,65;51,81;63,40;84,16;86,30;93,92;91,21;87,92;87,90;94,92;86,93;85,20;83,95;81,84;95,62;87,05;79,96;63,30;63,40;53,96
10.03.2006;52,16;50,24;46,50;38,36;36,68;43,40;53,79;69,93;76,16;82,37;76,13;80,01;81,96;82,95;80,12;75,51;69,39;68,94;84,00;85,14;81,92;61,61;68,02;51,45
11.03.2006;42,04;38,33;39,08;36,77;35,83;32,51;31,54;32,59;42,24;49,85;48,39;50,11;50,97;50,45;44,56;42,27;40,03;40,78;48,93;57,94;50,49;44,71;46,52;45,22
12.03.2006;48,05;43,23;39,78;39,18;39,88;36,73;24,68;22,53;31,56;34,84;46,10;48,09;47,97;44,87;40,84;38,24;36,31;41,35;50,56;54,69;49,90;49,24;55,00;48,95
13.03.2006;47,42;46,13;43,96;42,42;44,10;47,57;57,58;83,21;85,11;85,77;85,07;90,05;88,00;88,06;83,95;78,85;64,98;57,51;85,00;89,96;76,23;59,10;58,58;48,96
14.03.2006;58,77;50,62;46,58;54,09;54,75;49,91;74,94;94,52;104,96;106,87;100,99;121,27;100,79;117,71;97,29;86,86;80,13;76,20;95,00;100,15;84,34;74,95;76,19;57,54
15.03.2006;51,50;54,92;47,86;45,51;45,33;46,56;59,32;90,02;90,21;100,16;101,79;130,01;83,97;90,25;86,04;82,85;62,67;65,34;79,93;90,07;84,13;74,12;72,20;50,07
16.03.2006;54,99;51,65;48,59;48,47;46,37;53,13;63,37;85,02;89,91;89,67;89,55;89,93;78,02;85,08;81,95;76,17;77,92;72,16;89,12;109,25;86,88;76,69;72,14;54,06
17.03.2006;52,94;50,57;49,01;47,51;48,24;52,94;63,39;84,36;96,56;96,16;101,44;96,77;91,85;85,94;80,06;73,17;73,11;73,13;81,67;91,15;84,13;64,36;68,98;63,85
18.03.2006;48,99;47,04;46,37;44,86;43,52;47,04;45,01;50,50;51,00;74,49;80,18;80,13;75,00;58,22;54,01;52,22;49,25;49,58;73,34;83,91;70,96;49,88;51,82;48,05
19.03.2006;51,06;46,65;42,42;42,03;41,01;39,98;32,06;22,01;39,94;45,64;49,48;53,51;51,92;46,70;42,63;39,92;37,69;38,29;53,54;71,69;57,38;51,99;55,13;48,91
20.03.2006;48,19;45,77;43,88;36,78;43,70;49,53;60,78;85,59;104,36;114,99;103,75;110,00;103,89;100,37;90,05;86,04;81,07;80,03;100,09;116,56;91,56;76,66;72,19;52,82
21.03.2006;43,74;41,92;42,14;42,14;38,74;48,49;49,73;84,92;100,10;157,33;169,11;169,35;100,07;100,05;91,51;86,41;80,03;76,19;88,08;109,69;90,18;81,40;72,12;50,46
22.03.2006;48,09;45,07;40,65;36,70;38,98;50,04;62,33;84,08;95,95;111,01;106,90;109,77;90,13;88,96;83,76;78,57;76,19;75,95;82,04;121,93;88,93;78,71;61,27;44,61
23.03.2006;45,06;43,40;41,60;40,41;40,21;45,14;45,07;79,77;90,02;90,03;89,12;89,05;83,50;64,90;75,97;58,97;48,70;48,92;68,06;90,16;78,03;52,51;48,34;42,19
24.03.2006;57,58;47,31;44,05;38,40;41,73;46,63;60,93;73,97;75,94;77,12;76,23;76,30;74,00;65,00;57,53;55,20;52,71;52,88;55,99;65,06;51,45;51,50;56,18;49,10
25.03.2006;50,00;44,52;33,27;24,92;29,06;35,24;28,06;44,95;49,11;50,47;56,73;63,10;54,98;51,08;46,37;46,97;45,03;42,26;50,50;69,92;52,05;42,30;48,73;36,76
26.03.2006;40,35;29,08;;19,25;19,48;25,07;6,47;2,29;20,62;31,65;37,02;45,60;45,57;37,42;32,06;28,50;27,45;31,54;36,56;44,16;52,63;50,09;51,80;38,27
27.03.2006;27,89;19,23;15,10;12,96;24,43;32,17;42,19;63,04;64,35;69,11;66,83;67,99;63,72;67,40;60,25;56,00;48,00;45,59;48,03;50,09;60,58;53,47;48,02;39,48
28.03.2006;5,26;0,60;0,17;0,37;0,58;8,56;47,31;52,87;50,97;49,72;50,98;58,04;50,98;57,83;49,83;50,00;48,68;48,24;46,23;49,10;68,10;55,78;49,68;40,61
29.03.2006;38,65;30,85;19,96;13,93;14,91;32,49;35,96;49,12;51,44;54,97;57,32;55,89;54,98;51,08;55,92;49,41;42,16;43,01;45,03;47,08;54,96;48,77;49,71;47,31
30.03.2006;42,98;34,12;32,49;19,24;29,22;42,37;51,49;64,37;68,91;60,90;63,95;64,92;57,74;55,05;49,13;47,23;46,04;44,92;43,94;44,62;58,10;49,91;46,04;35,09
31.03.2006;38,64;32,43;18,22;10,00;3,94;31,56;44,60;51,91;49,65;52,52;53,71;52,58;54,07;50,03;45,05;37,39;37,91;36,98;38,91;43,47;49,93;49,60;47,93;43,90
01.04.2006;36,95;31,76;40,08;34,93;33,87;43,42;38,17;43,52;50,41;58,20;57,39;52,43;52,84;49,17;44,88;41,65;39,27;40,07;39,44;37,05;46,50;43,74;45,68;37,88
02.04.2006;32,66;24,01;21,25;18,09;17,63;20,01;6,90;2,44;10,57;28,54;35,53;45,03;44,05;33,08;30,08;23,02;19,20;24,91;32,27;38,35;49,96;45,08;46,66;34,79
03.04.2006;28,94;19,92;4,21;3,09;12,81;31,19;46,86;56,62;53,64;59,05;63,40;66,98;61,06;59,00;56,40;51,39;49,66;49,69;49,91;48,33;57,26;49,10;47,91;41,62
04.04.2006;44,44;36,71;40,68;37,82;37,87;41,72;44,23;67,94;69,94;78,01;77,69;78,70;70,00;69,91;68,75;47,11;44,21;42,17;42,77;44,23;64,02;49,07;44,78;47,10
05.04.2006;39,35;34,09;30,25;24,81;26,80;36,90;49,98;57,59;66,34;70,04;74,57;82,85;78,10;75,36;70,05;70,09;59,92;59,26;52,98;59,71;63,76;62,98;61,92;45,05
06.04.2006;47,03;42,23;40,65;37,34;37,85;45,92;51,96;69,16;62,01;65,08;66,00;66,04;55,00;50,55;46,73;44,56;44,09;44,04;44,03;44,40;57,95;50,91;46,77;44,27
07.04.2006;44,14;42,04;39,93;37,89;39,31;44,00;50,94;61,29;67,10;65,60;67,96;69,77;56,09;52,08;51,90;49,98;48,35;47,92;49,93;48,94;54,82;51,92;54,04;48,77
08.04.2006;43,74;38,25;35,98;35,98;30,97;33,90;33,02;38,03;43,07;46,96;47,91;44,97;46,96;43,94;38,80;37,37;35,91;36,97;38,99;42,26;53,28;44,73;47,77;38,31
09.04.2006;34,02;26,10;21,02;17,10;16,25;16,05;3,06;3,37;19,06;34,94;36,92;43,31;42,12;34,86;28,02;28,08;18,17;23,31;34,91;40,99;46,98;44,04;46,92;40,54
10.04.2006;25,90;23,30;20,07;17,70;19,85;32,67;50,05;58,44;55,89;58,88;59,85;64,55;60,97;59,03;56,72;53,05;51,55;50,24;49,09;50,09;57,54;54,06;51,03;46,54
11.04.2006;48,17;40,90;37,01;37,25;39,72;46,46;53,07;69,73;73,00;68,84;75,57;91,55;82,55;82,51;69,66;61,29;53,00;53,08;54,06;52,40;62,94;51,71;53,07;47,51
12.04.2006;42,04;39,99;37,44;31,77;34,07;40,81;44,06;57,90;68,04;73,57;68,04;74,07;66,92;60,07;53,95;51,34;50,95;47,51;49,03;49,90;55,43;52,32;51,91;47,91
13.04.2006;41,99;37,52;32,20;26,73;28,46;37,46;41,93;50,54;51,90;54,97;55,03;58,85;57,89;55,41;50,63;47,96;44,29;49,41;49,37;46,72;53,98;49,90;45,53;38,10
14.04.2006;39,83;28,78;31,12;16,96;19,79;27,38;23,09;34,44;34,00;39,07;46,80;49,22;48,55;45,25;30,53;26,86;27,33;34,51;36,17;45,23;50,98;47,83;49,08;36,19
15.04.2006;23,89;20,56;16,30;16,59;19,21;19,65;21,11;32,63;38,73;48,38;49,97;50,00;49,48;47,84;43,82;42,54;37,89;40,13;41,05;41,01;48,53;48,02;47,08;32,98
16.04.2006;24,25;21,33;16,07;15,03;14,06;14,10;3,86;4,35;15,51;24,34;37,36;42,70;39,19;25,60;17,32;10,90;7,92;6,90;18,17;30,55;41,01;42,06;44,22;27,12
17.04.2006;22,92;17,76;13,03;12,89;14,52;18,83;5,19;5,38;12,26;26,84;28,56;41,08;37,74;27,27;20,70;20,65;16,68;16,42;25,97;36,68;47,72;46,35;48,06;36,92
18.04.2006;25,72;19,12;14,32;11,58;18,12;26,86;41,85;56,63;58,92;61,14;60,80;64,56;61,03;59,77;56,30;54,92;51,44;49,29;50,29;50,51;51,90;48,99;49,24;40,61
19.04.2006;42,04;34,66;29,17;27,70;33,24;39,00;47,48;61,26;59,46;61,43;65,07;69,65;65,01;64,98;59,77;55,07;50,39;49,99;49,11;49,10;50,91;46,02;43,60;41,79
20.04.2006;34,02;31,16;26,68;22,60;24,41;36,23;42,03;49,94;52,60;55,18;57,24;61,44;55,03;53,15;54,35;52,07;53,55;50,97;50,10;49,54;57,38;59,14;53,05;44,47
21.04.2006;40,57;34,46;32,70;32,70;35,05;42,33;68,00;78,54;89,97;91,51;90,08;84,96;80,08;80,92;69,94;61,96;56,40;56,59;54,52;50,91;59,55;56,52;53,06;45,88
22.04.2006;47,04;34,71;33,31;33,19;34,94;37,88;32,20;37,50;49,96;59,50;61,28;62,30;63,02;55,58;49,59;45,90;45,94;50,50;49,85;52,62;50,94;48,53;46,12;36,35
23.04.2006;32,60;16,04;14,02;11,70;12,03;14,39;6,01;8,04;25,14;33,13;40,67;49,57;43,29;37,81;32,60;27,28;26,84;32,67;36,52;38,85;43,22;47,42;46,54;36,92
24.04.2006;32,65;19,97;7,93;10,62;28,16;37,86;50,05;59,06;61,01;62,04;66,03;73,25;64,98;66,03;61,77;57,07;55,10;55,03;53,36;52,20;54,77;53,05;51,03;42,20
25.04.2006;37,34;25,36;19,93;4,89;13,73;32,44;40,69;48,96;53,06;55,94;60,27;67,00;60,26;58,56;52,01;50,25;47,55;49,70;47,58;46,08;49,98;47,92;44,64;40,92
26.04.2006;37,99;26,84;21,38;9,94;21,31;37,88;52,46;63,74;63,75;68,05;68,06;73,72;66,05;65,72;64,01;57,96;53,27;50,92;50,93;47,56;56,54;56,48;50,92;40,08
27.04.2006;36,94;29,59;26,84;8,22;24,59;34,84;42,18;50,99;55,94;58,75;62,90;72,91;61,49;58,75;52,04;53,93;51,39;50,77;49,58;47,99;53,02;51,30;49,71;40,04
28.04.2006;37,24;31,13;21,35;16,59;26,83;37,81;48,39;62,23;66,53;60,70;63,52;69,76;63,24;61,35;60,05;54,00;47,96;47,23;43,55;41,80;45,40;47,07;38,86;33,13
29.04.2006;30,96;26,88;16,09;14,01;8,89;14,05;14,04;30,82;34,98;36,95;42,62;46,89;42,62;42,20;35,38;34,26;35,07;36,79;40,22;39,22;34,75;36,94;36,91;28,38
30.04.2006;27,24;18,07;14,06;12,11;12,57;12,07;5,20;9,71;19,80;28,02;34,85;39,84;36,95;31,17;21,32;20,53;17,71;20,94;28,97;33,74;37,02;38,02;41,39;29,86
01.05.2006;22,20;16,54;12,64;12,05;11,81;11,59;2,18;3,18;15,93;26,93;33,88;41,77;36,36;26,72;17,52;16,55;7,68;17,05;22,04;27,43;33,50;36,94;37,81;24,65
02.05.2006;22,27;18,09;16,26;1,41;13,55;26,49;39,01;56,91;56,51;61,95;62,95;71,95;64,97;61,03;60,04;55,36;45,06;44,73;44,08;43,60;48,09;48,08;41,24;35,07
03.05.2006;35,79;34,69;33,31;30,89;34,44;35,53;49,74;77,35;54,62;52,07;52,10;62,91;54,03;56,34;55,09;52,95;48,74;43,18;39,28;36,04;51,19;52,52;42,23;34,65
04.05.2006;21,77;19,51;18,50;4,97;9,10;21,97;32,76;51,47;49,71;48,76;50,30;55,98;46,54;43,60;41,53;39,49;35,79;34,04;32,89;31,04;36,03;37,44;36,77;21,75
05.05.2006;24,00;21,31;15,52;11,40;20,44;24,58;38,42;50,32;44,95;47,54;45,95;49,00;44,98;43,62;37,94;34,95;35,10;33,29;34,92;32,86;36,87;37,69;38,49;24,39
06.05.2006;24,08;19,30;15,10;10,03;11,07;14,88;15,09;22,15;33,93;40,61;43,59;46,97;38,96;30,56;27,28;24,66;22,25;24,63;27,76;27,91;25,57;25,54;23,05;18,04
07.05.2006;13,04;6,97;5,96;5,94;7,02;6,06;5,03;6,90;18,56;23,15;23,71;31,88;28,37;21,32;12,15;10,59;10,00;15,84;19,40;22,04;27,92;30,56;30,49;20,04
08.05.2006;16,97;14,80;11,70;9,64;14,10;21,55;33,89;45,84;40,80;42,29;44,71;51,40;46,37;46,27;44,72;40,83;37,20;35,08;33,58;32,90;39,00;39,11;35,04;26,59
09.05.2006;21,34;16,85;15,08;7,08;16,77;22,27;36,13;49,75;52,55;62,03;64,91;70,72;64,38;57,10;49,40;47,93;42,92;39,93;41,83;39,01;37,07;41,11;35,94;31,43
10.05.2006;29,89;25,85;23,94;23,10;23,20;30,01;39,57;52,55;62,91;56,07;59,05;64,51;58,01;58,60;63,00;49,91;39,97;36,10;36,01;33,08;42,85;38,07;35,48;30,06
11.05.2006;28,62;27,04;22,30;19,32;21,66;29,63;33,88;51,44;50,11;54,83;54,43;68,07;56,61;69,49;52,54;49,94;48,05;50,10;46,64;41,13;39,04;36,83;37,05;32,03
12.05.2006;32,37;30,02;29,49;23,17;28,32;32,04;40,32;57,22;52,23;56,59;60,40;68,03;60,01;50,15;48,01;38,40;34,91;34,93;33,03;32,04;39,37;39,94;36,05;31,95
13.05.2006;34,62;31,06;29,64;28,56;28,37;28,32;28,06;29,16;33,02;37,96;38,28;41,21;39,59;36,08;34,40;33,02;33,97;33,34;34,56;34,07;36,22;35,98;35,11;31,33
14.05.2006;24,81;15,72;13,03;10,37;9,94;9,09;9,00;9,10;18,67;25,66;30,54;35,78;33,01;28,17;23,18;22,99;22,34;24,36;27,81;30,68;30,13;35,05;35,97;27,54
15.05.2006;21,61;18,89;17,25;16,51;17,57;26,56;35,51;54,90;65,19;64,37;69,35;78,55;74,79;75,46;75,05;72,45;52,56;46,47;44,99;40,00;39,47;38,14;36,88;32,02
16.05.2006;24,13;21,38;18,70;6,05;17,08;21,36;32,73;45,04;47,35;48,03;48,50;52,16;51,20;47,31;42,07;36,02;37,41;35,96;37,80;37,17;43,52;37,71;35,50;29,42
